,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
359,0.158948,9.750679102315871,2.7606343248344416,0.653773294040576,1.0
360,0.0614107,10.419975884940143,1.0692319864591866,0.25022543118721785,1.0
361,0.431676,11.172770235298287,7.494503283465782,1.6265745482763236,1.0
362,0.280778,13.57916814186779,4.763365310375676,1.0210774818143022,1.0
363,0.146706,14.389846610935933,2.8288070225445097,0.4868355856088584,1.0
364,0.234196,10.421224665251302,4.680890276790336,0.7128752480857514,1.0
365,0.386419,10.098709780457874,7.830850990458046,1.1279059137961411,1.0
366,0.456655,23.896218449157743,8.351124159115308,1.173890561875922,1.0
367,0.208289,8.442550343330232,4.355916076963609,0.5527819192907089,1.0
368,0.336955,21.710300410171662,6.432000788145345,0.8257671199796874,1.0
369,0.623959,19.855721940116958,12.661704022025354,1.4916754984044758,1.0
370,0.192163,5.955066099031697,4.3298566376351175,0.4910164988445729,1.0
371,0.188325,11.066882791388913,2.8314754988449238,0.815840443555885,1.0
372,0.19466,8.669437864816985,3.3630579133371867,0.8404119208464209,1.0
373,0.0742922,2.0987844167790115,1.385640508773406,0.33157861475805817,1.0
374,0.277758,7.95132191375739,5.691274296694317,0.8664860642603287,1.0
375,0.0539638,4.758112591763222,1.139644803001687,0.18609681833639513,1.0
376,0.55334,46.12971156939952,13.008763122805831,1.857854309059178,1.0
377,0.11227,9.106935807942634,2.3214551490915625,0.30827839821135683,1.0
378,0.115198,6.693038933258464,1.309156603230889,0.655406045866016,1.0
379,0.317266,7.783442157968601,4.053974997812091,1.6842364926233557,1.0
380,0.178114,12.908184513995032,3.073448796248698,0.6244072532009852,1.0
381,0.159579,5.5139768734787395,2.9311802087577092,0.6166851281714258,1.0
382,0.0687774,2.730277345670828,1.4753488876072112,0.24302861419545252,1.0
383,0.0981724,3.052098590350795,2.1013671724938234,0.3445897882938169,1.0
